Country/Code,Country/DisplayName/EN,Country/DisplayName/TH,Country/DisplayName/ZH,Province/Code,Province/DisplayName/EN,Province/DisplayName/TH,Province/DisplayName/ZH,District/Code,District/DisplayName/EN,District/DisplayName/TH,District/DisplayName/ZH,Subdistrict/Code,Subdistrict/DisplayName/EN,Subdistrict/DisplayName/TH,Subdistrict/DisplayName/ZH,PostalCode/Code,PostalCode/DisplayName/EN,PostalCode/DisplayName/TH,PostalCode/DisplayName/ZH
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3311,Bueng Bun,บึงบูรพ์,,TH-331101,Po,เป๊าะ,,33220,33220,33220,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3311,Bueng Bun,บึงบูรพ์,,TH-331102,Bueng Bun,บึงบูรพ์,,33220,33220,33220,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3320,Phayu,พยุห์,,TH-332001,Phayu,พยุห์,,33230,33230,33230,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3320,Phayu,พยุห์,,TH-332002,Phrom Sawat,พรหมสวัสดิ์,,33230,33230,33230,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3320,Phayu,พยุห์,,TH-332003,Tamyae,ตำแย,,33230,33230,33230,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3320,Phayu,พยุห์,,TH-332004,Non Phek,โนนเพ็ก,,33230,33230,33230,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3320,Phayu,พยุห์,,TH-332005,Nong Kha,หนองค้า,,33230,33230,33230,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3314,Si Rattana,ศรีรัตนะ,,TH-331401,Si Kaeo,ศรีแก้ว,,33240,33240,33240,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3314,Si Rattana,ศรีรัตนะ,,TH-331402,Phing Phuai,พิงพวย,,33240,33240,33240,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3314,Si Rattana,ศรีรัตนะ,,TH-331403,Sa Yao,สระเยาว์,,33240,33240,33240,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3314,Si Rattana,ศรีรัตนะ,,TH-331404,Tum,ตูม,,33240,33240,33240,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3314,Si Rattana,ศรีรัตนะ,,TH-331405,Sueang Khao,เสื่องข้าว,,33240,33240,33240,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3314,Si Rattana,ศรีรัตนะ,,TH-331406,Si Non Ngam,ศรีโนนงาม,,33240,33240,33240,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3314,Si Rattana,ศรีรัตนะ,,TH-331407,Saphung,สะพุง,,33240,33240,33240,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3313,Non Khun,โนนคูณ,,TH-331301,Non Kho,โนนค้อ,,33250,33250,33250,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3313,Non Khun,โนนคูณ,,TH-331302,Bok,บก,,33250,33250,33250,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3313,Non Khun,โนนคูณ,,TH-331303,Pho,โพธิ์,,33250,33250,33250,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3313,Non Khun,โนนคูณ,,TH-331304,Nong Kung,หนองกุง,,33250,33250,33250,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3313,Non Khun,โนนคูณ,,TH-331305,Lao Kwang,เหล่ากวาง,,33250,33250,33250,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3316,Wang Hin,วังหิน,,TH-331601,Bu Sung,บุสูง,,33270,33270,33270,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3316,Wang Hin,วังหิน,,TH-331602,That,ธาตุ,,33270,33270,33270,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3316,Wang Hin,วังหิน,,TH-331603,Duan Yai,ดวนใหญ่,,33270,33270,33270,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3316,Wang Hin,วังหิน,,TH-331604,Bo Kaeo,บ่อแก้ว,,33270,33270,33270,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3316,Wang Hin,วังหิน,,TH-331605,Si Samran,ศรีสำราญ,,33270,33270,33270,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3316,Wang Hin,วังหิน,,TH-331606,Thung Sawang,ทุ่งสว่าง,,33270,33270,33270,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3316,Wang Hin,วังหิน,,TH-331607,Wang Hin,วังหิน,,33270,33270,33270,
THA,Thailand,ไทย,,TH-33,Si Sa Ket,ศรีสะเกษ,,TH-3316,Wang Hin,วังหิน,,TH-331608,Phon Yang,โพนยาง,,33270,33270,33270,
THA,Thailand,ไทย,,TH-34,Ubon Ratchathani,อุบลราชธานี,,TH-3401,Mueang Ubon Ratchathani,เมืองอุบลราชธานี,,TH-340101,Nai Mueang,ในเมือง,,34000,34000,34000,
THA,Thailand,ไทย,,TH-34,Ubon Ratchathani,อุบลราชธานี,,TH-3401,Mueang Ubon Ratchathani,เมืองอุบลราชธานี,,TH-340104,Hua Ruea,หัวเรือ,,34000,34000,34000,
THA,Thailand,ไทย,,TH-34,Ubon Ratchathani,อุบลราชธานี,,TH-3401,Mueang Ubon Ratchathani,เมืองอุบลราชธานี,,TH-340105,Nong Khon,หนองขอน,,34000,34000,34000,
THA,Thailand,ไทย,,TH-34,Ubon Ratchathani,อุบลราชธานี,,TH-3401,Mueang Ubon Ratchathani,เมืองอุบลราชธานี,,TH-340107,Pathum,ปทุม,,34000,34000,34000,
THA,Thailand,ไทย,,TH-34,Ubon Ratchathani,อุบลราชธานี,,TH-3401,Mueang Ubon Ratchathani,เมืองอุบลราชธานี,,TH-340108,Kham Yai,ขามใหญ่,,34000,34000,34000,
THA,Thailand,ไทย,,TH-34,Ubon Ratchathani,อุบลราชธานี,,TH-3401,Mueang Ubon Ratchathani,เมืองอุบลราชธานี,,TH-340109,Chaeramae,แจระแม,,34000,34000,34000,
